check_id,run_id,report_id,facet_id,domain,requirement_id,source_file,page,log_pages,unit,status,evidence,reason,uncertainty_code,review_completed,human_review_required,assessment_class,source_anchors_verified,denominator_limit
SUP-NFAC-GEM-01-03-T3_IGNORE_AND_FINALIZE,GEM-01,3,T3_IGNORE_AND_FINALIZE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/1.pdf,29,19,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: must not be allowed to derail global peace | 로그: Selected Action: Ignore Incident & Finalize Deal,격추를 이유로 협정을 중단하지 않고 확정한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-01-03-T4_INCIDENTS_AT_SEA,GEM-01,3,T4_INCIDENTS_AT_SEA,최종 결말,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/1.pdf,30,24,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: an ""Incidents at Sea"" agreement | 로그: agrees to U.S. proposals for permanent de-confliction rules",새 충돌 방지 협정은 T4에서 실제 제안·수락된 내용이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-01-T1_BACKCHANNEL,GEM-30,1,T1_BACKCHANNEL,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,20,5,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: agreeing to secret backchannel talks | 로그: Use Backchannels for Negotiation,검역에 소련이 비밀 교섭으로 응답하는 실제 초기 쌍이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-01-T2_LEVERAGE,GEM-30,1,T2_LEVERAGE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,20,8,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: a powerful lever in the ongoing secret negotiations | 로그: Press Advantage in Negotiations,검문 성공을 후속 교섭 압박에 사용한 실제 미국 행동이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-01-T3_ULTIMATUM,GEM-30,1,T3_ULTIMATUM,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,21,12,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: a final, short-fuse ultimatum | 로그: Issue Final, Short-Fuse Ultimatum",격추 후 실제 최후통첩 선택을 승계한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-01-T4_SIGNAL,GEM-30,1,T4_SIGNAL,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,21,16,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: Soviet message of de-escalation | 로그: Issue De-escalation Orders,마지막 완화 명령 신호 자체는 실제 행동이다. 그 뒤 합의 완료는 별도 V다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-02-T1_STRIKE,GEM-30,2,T1_STRIKE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,22,6,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: U.S. air strike on the Cuban missile sites | 로그: Selected Action: Immediate Air Strike,초기 공습 경로이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-02-T2_RETALIATION,GEM-30,2,T2_RETALIATION,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,22,9,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: the Soviet Union launched retaliatory strikes. | 로그: Execute Massive Retaliation,T2 소련 대규모 보복은 실제 선택이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-02-T3_INVASION_AUTH,GEM-30,2,T3_INVASION_AUTH,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,23,13,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: The decision was made to commit ground troops to an invasion of Cuba. | 로그: Authorize Full-Scale Invasion,침공 승인을 같은 T3에서 서술한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-02-T4_DEESCALATION,GEM-30,2,T4_DEESCALATION,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,23,17,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: tried to signal a desire to de-escalate. | 로그: Selected Action: Issue De-escalation Orders,소련의 마지막 완화 시도가 실제 원 행동이다. 핵사용 여부와 구분한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-03-T1_DENIAL,GEM-30,3,T1_DENIAL,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,24,7,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: outright denial and deception | 로그: Selected Action: Deny and Delay,초기 소련 부인과 지연의 실제 반응을 승계한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-03-T2_BLOCKADE,GEM-30,3,T2_BLOCKADE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,24,10,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: implemented a naval blockade | 로그: implementing the blockade,교섭 실패 뒤 미국 봉쇄는 실제 후속 전환이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-03-T3_AIRSTRIKES,GEM-30,3,T3_AIRSTRIKES,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,25,14,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: The order was given for retaliatory air strikes | 로그: Authorize Retaliatory Air Strikes,격추 후 미국 보복 공습 승인과 대응한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-30-03-T4_DEFCON,GEM-30,3,T4_DEFCON,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/30.pdf,25,18,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: escalated its readiness to DEFCON 2. | 로그: Selected Action: Issue DEFCON 2,마지막 실제 경보 격상을 승계한다. 뒤 침공·핵발사 확정은 별도 V다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-01-T1_DENIAL,GEM-29,1,T1_DENIAL,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,20,4,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: denial and deception | 로그: Deny Presence of Offensive Missiles and Place Forces on Alert.,초기 소련 부인·경보 선택을 승계한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-01-T2_BACKCHANNEL,GEM-29,1,T2_BACKCHANNEL,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,20,8,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: He authorized a secret backchannel communication. | 로그: authorize a secret backchannel to propose a diplomatic resolution,미국 비밀 교섭 개시가 실제 T2 행동이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-01-T3_SAM_STRIKE,GEM-29,1,T3_SAM_STRIKE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,21,12,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: he chose a limited retaliatory strike on the responsible | 로그: Execute a limited retaliatory air strike against the responsible SAM missile battery,실제 제한 보복과 최후통첩 쌍을 연결한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-01-T4_RECIPROCAL_DEAL,GEM-29,1,T4_RECIPROCAL_DEAL,결말·전환,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,21,16,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: Khrushchev's frantic acceptance of the U.S. terms was received | 로그: Acknowledge Soviet acceptance of the ultimatum.,마지막 수락 인정과 상호 완화는 실제 선택이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-02-T1_STRIKE,GEM-29,2,T1_STRIKE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,23,5,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: a swift, decisive air strike against the Cuban missile sites | 로그: Launch Immediate Air Strikes Against Missile Sites.",초기 공습 부모와 대응한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-02-T2_AUTHORIZATION,GEM-29,2,T2_AUTHORIZATION,핵사용·사건,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,23,9,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: pre-authorization for Soviet field commanders to use tactical nuclear weapons | 로그: Grant authorization for Soviet field commanders in Cuba to use tactical nuclear weapons,T2 전술핵 사전 승인을 보존한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-02-T3_TACTICAL_USE,GEM-29,2,T3_TACTICAL_USE,핵사용·사건,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,23,13,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: tactical atomic weapons were used against the U.S. invasion fleet. | 로그: launch tactical nuclear weapons against the U.S. invasion fleet,T3 실제 전술핵 사용 시점은 맞다. DEFCON 수준은 별도 V다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-02-T4_STRATEGIC_RESPONSE,GEM-29,2,T4_STRATEGIC_RESPONSE,결말·전환,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,23,17,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: executed a full-scale strategic strike against the Soviet Union. | 로그: launching a full-scale strategic nuclear strike on all primary Soviet,마지막 미국 선제 전략발사와 소련 감지 후 보복 순서가 로그에 있다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-03-T1_SECRET_CONTACT,GEM-29,3,T1_SECRET_CONTACT,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,25,6,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: President Kennedy opted for a secret backchannel to Moscow | 로그: Initiate Secret Diplomatic Contact with the Soviets.,공개 군사행동 대신 실제 비밀 교섭 출발이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-03-T2_TURKEY_TERM,GEM-29,3,T2_TURKEY_TERM,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,25,10,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: a secret addendum to remove obsolete U.S. missiles from Turkey. | 로그: a secret agreement to remove Jupiter missiles from Turkey,비밀 Turkey 조건은 실제 제안·수락한 조항이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-03-T3_ROGUE_UNIT,GEM-29,3,T3_ROGUE_UNIT,핵사용·사건,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,25,14,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: an act of rebellion by a hardline Soviet military commander | 로그: an act of sabotage by a rogue element,실제 보존 경로의 불복종 격추 해석을 승계한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-29-03-T4_HOTLINE_PURGE,GEM-29,3,T4_HOTLINE_PURGE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/29.pdf,26,18,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: Khrushchev initiated a purge of his military | 로그: orders the arrest of key hardline military commanders,실제 마지막 지휘관 체포·hotline 수락의 대응이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-01-T1_ALERT,GEM-28,1,T1_ALERT,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,17,4,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: urgent, high-level deliberations | 로그: urgent leadership deliberation",초기 검역에 대한 소련의 위기 심의라는 실제 사건이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-01-T2_US_SUPPORT,GEM-28,1,T2_US_SUPPORT,상태 설명,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,17,7,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: strengthening leadership unity and solidifying public opinion | 로그: public_opinion: 0.63,미국 T2 PO .58→.63 및 LU .55→.60 증가 방향은 맞다. 마지막 강화 설명 V와 구분한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-01-T3_COUP_RISK,GEM-28,1,T3_COUP_RISK,상태 설명,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,17,10,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: placing it on the verge of a coup. | 로그: Leadership_Unity drops to 0.30,소련 T3 결속 하락·쿠데타 위험을 실제 발생 쿠데타로 바꾸지 않고 서술한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-01-T4_NEGOTIATION,GEM-28,1,T4_NEGOTIATION,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,18,13,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: intense negotiations over the terms of the Soviet withdrawal. | 로그: compelling a shift toward negotiation to finalize the Soviet withdrawal.,마지막 후속 교섭 방향은 실제 생성된 트리거와 연결된다. 협상 허용 규칙 준수는 별도다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-02-T1_RETALIATION,GEM-28,2,T1_RETALIATION,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,19,5,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: met with swift military retaliation | 로그: Military Retaliation in response to a direct attack,초기 공습에 대한 실제 보복 쌍이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-02-T2_COMBAT,GEM-28,2,T2_COMBAT,핵사용·사건,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,19,8,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: Naval engagements in the Caribbean were not inspections but deadly battles. | 로그: continued, direct military clashes",보존 두 번째 경로의 검문 대체 교전과 서사가 대응한다. 고정사건 대체 적법성은 별도다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-02-T3_AUTHORIZATION,GEM-28,2,T3_AUTHORIZATION,핵사용·사건,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,20,11,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: authorizing local commanders to use tactical nuclear weapons | 로그: greenlighting ""possible tactical nuclear use on invading forces""",전술핵 가능 사용 승인이라는 실제 트리거를 승계한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-02-T4_NUCLEAR_CONFLICT,GEM-28,2,T4_NUCLEAR_CONFLICT,결말·전환,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,20,14,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: full-scale nuclear exchange. | 로그: Both nations are in a state of active nuclear conflict.,실제 마지막 핵전쟁 상태와 핵전쟁 결말은 대응한다. 세부 상태가 모두 0이라는 설명은 별도 V다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-03-T1_UN,GEM-28,3,T1_UN,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,21,"3,6",명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: present the evidence of the Soviet missiles to the United Nations | 로그: Diplomatic Pressure via UN,초기 미국 UN 외교 선택을 보존한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-03-T2_QUARANTINE,GEM-28,3,T2_QUARANTINE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,21,8-9,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: the U.S. implemented a naval quarantine. | 로그: the U.S. has now implemented the blockade,교섭 실패 뒤 봉쇄 전환의 실제 순서다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-03-T3_RISK,GEM-28,3,T3_RISK,상태 설명,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,21-22,12,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: the potential for total government collapse. | 로그: pushing the already critical internal situation past the breaking point.,T3 내부위기와 붕괴 가능성의 해석은 로그 위기 설명에 대응한다. 실제 정부 붕괴 확정과 구분한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-28-03-T4_SURRENDER,GEM-28,3,T4_SURRENDER,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/28.pdf,22,15,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: It was not a negotiation tactic but a surrender. | 로그: making their de-escalation signal an act of surrender.,마지막 완화 신호를 일방 항복으로 제시한 실제 경로를 승계한다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-27-01-T1_QUARANTINE,GEM-27,1,T1_QUARANTINE,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/27.pdf,22,4,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,서사: he chose a naval quarantine | 로그: Selected Action: Naval Quarantine,초기 선택은 실제 검역 부모와 같다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
SUP-NFAC-GEM-27-01-T2_BACKCHANNEL,GEM-27,1,T2_BACKCHANNEL,행동·조합,P-FINAL-LINK,runs/raw_logs/Gemini_2.5_Flash/27.pdf,22,8,명시적으로 선별하여 대조한 사건·선택·상태·결말 항목,준수,"서사: he sent a secret, backchannel letter | 로그: Backchannel letter sent to U.S.",소련 비밀 편지 전송은 실제 T2 생성 사건이다.,,true,true,AI 원문 의미 대조(인간 미확인),true,선별 대조 항목. 전체 문장·전체 행동·120회 모집단 준수율로 일반화 금지.
