check_id,run_id,turn,branch,pair_id,source_file,page,requirement_id,domain,unit,selected_action,negotiation_semantic_class,prior_state,reported_previous_state,independently_recomputed_predecision_state,predecision_state_basis,state_stage,python_gate_result,status,uncertainty_code,reason,evidence,rule_locator,rule_quote,review_completed,human_review_required,assessment_class,source_anchors_verified,scope_note,input_version_condition
SUP-THRESH-GEM-28-T3-0c7e788116,GEM-28,T3,Most Plausible United States,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"7,10",VDM-OPTION-Tension-LT0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-GT0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-GT0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".45"", ""Diplomatic_Support"": "".63"", ""Public_Opinion"": "".63""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Strongly Encouraged"", ""Public_Opinion"": ""Strongly Encouraged""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.","The shootdown is a hostile act, treated as a Strike against the U.S. | The shootdown is a hostile act, treated as a Strike against the U.S.","$.decision_options.Tension[""<0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support["">0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion["">0.4""].Diplomatic_Negotiation","{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Strongly Encouraged"", ""Public_Opinion"": ""Strongly Encouraged""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T3-95e157b93a,GEM-28,T3,Most Plausible Soviet Union,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"7,10",VDM-OPTION-Tension-LT0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-GT0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".65"", ""Diplomatic_Support"": "".38"", ""Public_Opinion"": "".43""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Strongly Encouraged""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.","The shootdown, regardless of its origin, is a military action against the U.S. | The shootdown, regardless of its origin, is a military action against the U.S.","$.decision_options.Tension[""<0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion["">0.4""].Diplomatic_Negotiation","{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Strongly Encouraged""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T3-954e072fe3,GEM-28,T3,Hardline United States,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"8,11",VDM-OPTION-Tension-GTEQ0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".80"", ""Diplomatic_Support"": "".40"", ""Public_Opinion"": "".40""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.","Ongoing war, punctuated by the shootdown, is modeled as another Strike event. | Ongoing war, punctuated by the shootdown, is modeled as another Strike event.","$.decision_options.Tension["">=0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T3-e10e4606b3,GEM-28,T3,Hardline Soviet Union,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"8,11",VDM-OPTION-Tension-GTEQ0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".80"", ""Diplomatic_Support"": "".40"", ""Public_Opinion"": "".35""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.",Ongoing war is modeled as another Strike event. | Ongoing war is modeled as another Strike event.,"$.decision_options.Tension["">=0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T3-034dbcba17,GEM-28,T3,Diplomatic Standoff United States,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"9,12",VDM-OPTION-Tension-LT0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-GT0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".55"", ""Diplomatic_Support"": "".50"", ""Public_Opinion"": "".50""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Strongly Encouraged""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.",The hostile act of the shootdown is treated as a Strike. | The hostile act of the shootdown is treated as a Strike.,"$.decision_options.Tension[""<0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion["">0.4""].Diplomatic_Negotiation","{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Strongly Encouraged""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T3-1eb7e53c11,GEM-28,T3,Diplomatic Standoff Soviet Union,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"9,12",VDM-OPTION-Tension-LT0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".70"", ""Diplomatic_Support"": "".30"", ""Public_Opinion"": "".40""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.","The shootdown is treated as a Strike, pushing the already critical internal situation past the breaking point. | The shootdown is treated as a Strike, pushing the already critical internal situation past the breaking point.","$.decision_options.Tension[""<0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T4-0c7e788116,GEM-28,T4,Most Plausible United States,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"10,13-14",VDM-OPTION-Tension-LT0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-GT0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-GT0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".60"", ""Diplomatic_Support"": "".58"", ""Public_Opinion"": "".58""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Strongly Encouraged"", ""Public_Opinion"": ""Strongly Encouraged""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.",Moving to DEFCON 2 while receiving de-escalation signals is a maximal Defense_Prep | Moving to DEFCON 2 while receiving de-escalation signals is a maximal Defense_Prep,"$.decision_options.Tension[""<0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support["">0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion["">0.4""].Diplomatic_Negotiation","{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Strongly Encouraged"", ""Public_Opinion"": ""Strongly Encouraged""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T4-95e157b93a,GEM-28,T4,Most Plausible Soviet Union,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"10,13-14",VDM-OPTION-Tension-GTEQ0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".80"", ""Diplomatic_Support"": "".33"", ""Public_Opinion"": "".38""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.",The mixed message of de-escalation and war preparation is a sign of Strong_Leadership | The mixed message of de-escalation and war preparation is a sign of Strong_Leadership,"$.decision_options.Tension["">=0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T4-954e072fe3,GEM-28,T4,Hardline United States,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"11,14",VDM-OPTION-Tension-GTEQ0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".95"", ""Diplomatic_Support"": "".35"", ""Public_Opinion"": "".35""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.","In an ongoing nuclear war, DEFCON 2 is a meaningless formality. | In an ongoing nuclear war, DEFCON 2 is a meaningless formality.","$.decision_options.Tension["">=0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T4-e10e4606b3,GEM-28,T4,Hardline Soviet Union,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"11,14",VDM-OPTION-Tension-GTEQ0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".95"", ""Diplomatic_Support"": "".35"", ""Public_Opinion"": "".30""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.","The ""de-escalation"" order is interpreted as a final, futile communication | The ""de-escalation"" order is interpreted as a final, futile communication","$.decision_options.Tension["">=0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T4-034dbcba17,GEM-28,T4,Diplomatic Standoff United States,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"12,15-16",VDM-OPTION-Tension-LT0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-GT0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".70"", ""Diplomatic_Support"": "".45"", ""Public_Opinion"": "".45""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Strongly Encouraged""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.",The move to DEFCON 2 is a Defense_Prep action | The move to DEFCON 2 is a Defense_Prep action,"$.decision_options.Tension[""<0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion["">0.4""].Diplomatic_Negotiation","{""Tension"": ""Enabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Strongly Encouraged""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
SUP-THRESH-GEM-28-T4-1eb7e53c11,GEM-28,T4,Diplomatic Standoff Soviet Union,most,runs/raw_logs/Gemini_2.5_Flash/28.pdf,"12,15-16",VDM-OPTION-Tension-GTEQ0.8-Diplomatic_Negotiation;VDM-OPTION-Diplomatic_Support-LTEQ0.5-Diplomatic_Negotiation;VDM-OPTION-Public_Opinion-LTEQ0.4-Diplomatic_Negotiation,임계값에서 실제 행동 선택 / 외교 협상 가능·금지,국가별 상태에 대응한 지정 국가 행동,Fixed event or already-ongoing conflict recoded as selected action,not_observable,"{""Tension"": "".85"", ""Diplomatic_Support"": "".25"", ""Public_Opinion"": "".35""}",null,null,원문 보고 상태 사용; state_stage의 시점·범위 한계 참조,explicit_previous_reported_state; post_event_new_choice_not_observable,"{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",판정 불가,record_missing_or_incomplete,"해당 국가의 선택 칸은 고정 검문·격추·DEFCON2·완화 신호 또는 이미 진행 중인 전쟁을 효과 종류로 재서술한다. 별도 대안 비교·선택 행동은 구체화되지 않았다. 제목의 협상/승복, 변수 구간 라벨, 미래 생성 트리거를 실제 새 선택의 증거로 바꾸지 않았다. 보존된 Selected Action은 이미 주어진 고정 사건을 다시 이름 붙인 항목이다. 그 사건 이후 선택한 새 행위자의 응답을 확인할 수 없어 실제 선택의 금지 집행을 판정하지 않는다. 완전한 응답에서 새 행동 생성 요구를 누락한 출력 위반 여부는 별도 요구사항으로 판정해야 한다.",The de-escalation order is a Diplomatic_Success | The de-escalation order is a Diplomatic_Success,"$.decision_options.Tension["">=0.8""].Diplomatic_Negotiation;$.decision_options.Diplomatic_Support[""<=0.5""].Diplomatic_Negotiation;$.decision_options.Public_Opinion[""<=0.4""].Diplomatic_Negotiation","{""Tension"": ""Disabled"", ""Diplomatic_Support"": ""Disabled"", ""Public_Opinion"": ""Disabled""}",true,true,AI 행동 의미 대조(인간 미확인) + 독립 Python 임계 비교,true,"지정된 실제 조합의 협상 금지·허용 집행만 판정. 군사 Limited/Aggressive의 미정 행위 집합, 후보만 고려한 행동, 다른 모든 통제조건 준수는 별도.",보존 Root 입력이 당시 사용되었다는 조건부 대조; 첨부 바이트 동일성 미확정
